grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step,eval_loss,eval_loss_q0,eval_loss_q1,eval_loss_q2,eval_loss_q3,eval_mse,eval_mse_q0,eval_mse_q1,eval_mse_q2,eval_mse_q3
0.2912223443876045,0.8615067827701567,0.4966283268583789,0.6248358942676283,0.9976968417766103,1.3507909953299144,0.3959087133407593,0.033779096823606615,0.16037174240474547,0.5345764009736974,0.8789588707213349,28864,450,,,,,,,,,,
0.2893218034195311,0.8332206892967225,0.472676707181064,0.5983775574849239,0.9684314758249529,1.3271944622957041,0.38950771987438204,0.031609642273097316,0.1536699316529761,0.5269977769486095,0.8795369881710022,32064,500,,,,,,,,,,
0.30182099865217416,0.8207768738269804,0.4524014822696107,0.570036055466016,0.9644156779664065,1.3103423003877588,0.39825903356075276,0.030211071866463036,0.14838217286447228,0.5409043356776246,0.8876666311944887,35264,550,,,,,,,,,,
0.28833738409822723,0.7917686569690704,0.4340721718120921,0.5363481772982559,0.9191661892386226,1.28863070250741,0.38880831718444825,0.026944418604939346,0.13889362013302972,0.5139909431144782,0.8865220373676677,38464,600,,,,,,,,,,
0.2884960742321859,0.7774755525588987,0.41256379362959283,0.5240541765380292,0.9060818835308677,1.2725969493089608,0.3905388879776,0.025551051106766642,0.13558127863632644,0.5179874460425276,0.8884438080104754,41664,650,,,,,,,,,,
0.28373542935280194,0.7495376753807068,0.386732069053576,0.4999675576445428,0.8848786684994105,1.2548132219676644,0.38312205731868737,0.023713335942401204,0.13116922558674332,0.5181092721044346,0.8875282779623644,44864,700,,,,,,,,,,
0.29361142103468574,0.7420999455451966,0.3729203199466169,0.47782697722315753,0.8610740744024912,1.2311928067201703,0.3925837939977646,0.021841926747454984,0.12767639633500932,0.511329612808968,0.8839520508001414,48064,750,,,,,,,,,,
0.2832335780114892,0.7140477859973909,0.35528683673632505,0.44584134596736513,0.8555732609592334,1.2204442293095619,0.38139506340026846,0.021524262615132454,0.11647665228287711,0.5225470731199015,0.8858068123403013,51264,800,,,,,,,,,,
0.2893185179935497,0.6966633605957031,0.33736694610637186,0.4340167177349006,0.8344285641126558,1.2073189272007505,0.3794060575962066,0.01998463106972182,0.11798609550974928,0.5159064183948898,0.8901597338510383,54464,850,,,,,,,,,,
0.25958758440781593,0.6865195250511172,0.32113525012501265,0.41492548838012244,0.819982013635404,1.1964546724135838,0.38366599798202516,0.01925232288578158,0.11249690494147166,0.5171613285596341,0.8921604358631628,57664,900,,,,,,,,,,
0.26483793846818354,0.6648668789863585,0.30879342755893385,0.39726630250104034,0.7925640921229892,1.1775036603405629,0.3743180441856386,0.019667249258675804,0.1062086582894551,0.50309625302176,0.8847962874537473,60864,950,,,,,,,,,,
0.25481327521259234,0.650103839635849,0.2926247696005091,0.37881290635270853,0.7695655741773298,1.1643412896260943,0.37473202824592583,0.018890995489723464,0.10489507244532785,0.49497392981551425,0.8850086082001116,64064,1000,,,,,,,,,,
0.26282128313273345,0.6373585224151612,0.2799648156691911,0.3676715447758947,0.7600776690503831,1.149989161218048,0.3738043081760407,0.018315206255022573,0.10215292433959303,0.498139180789082,0.8850414606416313,67264,1050,,,,,,,,,,
0.25667179062973283,0.6201784896850587,0.265571682365855,0.34893923447798203,0.7308323914465346,1.1334678821891337,0.37045512855052937,0.01754066899049595,0.09843571229299748,0.4797290674759305,0.8842833365951195,70464,1100,,,,,,,,,,
0.242205092968184,0.6018813204765319,0.25572141502803086,0.3317953669720927,0.7102987738207689,1.1270873154761971,0.36195816993713376,0.01683400626839007,0.09177840308550358,0.4703718810970239,0.886190844622032,73664,1150,,,,,,,,,,
0.2527844089160165,0.5910319209098817,0.24366531429723626,0.3156910833639982,0.6950966201926082,1.1169604703177651,0.3632348001003267,0.015635186168808664,0.08714540640059372,0.4686273621547822,0.8888655349740835,76864,1200,,,,,,,,,,
0.25253662766599855,0.5810013020038605,0.23656084534845206,0.3059781346261874,0.6794432390740487,1.0997020978518222,0.36299035012722036,0.016191693552655678,0.08803039020077787,0.4615405472825593,0.8838493215917327,80064,1250,,,,,,,,,,
0.24478169207136685,0.5704512345790862,0.22376346952841664,0.2897832033363456,0.652803295497165,1.0855993284038246,0.36275426566600816,0.015560701269451081,0.08231599138023686,0.4450710333396682,0.8781863525601256,83264,1300,,,,,,,,,,
0.242525460542008,0.5500928610563278,0.21301111443038104,0.2759474482679485,0.6436027339587488,1.075756161478518,0.35229697167873386,0.015526064333625205,0.0781830708135613,0.44713384309102017,0.8761735566230638,86464,1350,,,,,,,,,,
0.24171498102572403,0.5424722820520402,0.20262638768873903,0.2683498566460013,0.6350320620521622,1.0696095065300508,0.3528506901860237,0.014308836619801812,0.07630369752074265,0.44552980031177436,0.880797518928599,89664,1400,,,,,,,,,,
0.24023641673656937,0.5356101125478746,0.19418971653410683,0.25477763433861617,0.6144342187346105,1.0620820255013002,0.35478367507457736,0.013688006619534265,0.07450854926023133,0.4348045387806457,0.8791725544455622,92864,1450,,,,,,,,,,
0.2294826709958885,0.5190843260288233,0.18560032764696408,0.24709183726469103,0.5993688541658586,1.0463517636206783,0.34655792325735085,0.013180530349976377,0.07635724679555232,0.4273654740025455,0.8714765298600292,96064,1500,,,,,,,,,,
0.22959777548575677,0.49982159733772297,0.17678517991466064,0.23304432310182283,0.599261975422983,1.0424497764201164,0.3356627887487412,0.012718134896581539,0.07049142772443963,0.43306723572554134,0.8785436697118715,99264,1550,,,,,,,,,,
0.22120268372777122,0.49678280770778666,0.1691640172865492,0.22595364178619523,0.5879934459924686,1.030598266374051,0.3391508728265764,0.012225173430508093,0.0687256015760063,0.42919358248572476,0.8730608662748646,102464,1600,,,,,,,,,,
0.23268879251641003,0.4828096610307693,0.16252829941763053,0.21621552507726932,0.561354360768671,1.031764530583951,0.332496474981308,0.01187088766023149,0.06686987809316292,0.4107283086859085,0.8810625218027348,105664,1650,,,,,,,,,,
0.23325200015229067,0.48304960668087005,0.15521956522444022,0.20925689855177312,0.5656204061494859,1.0168605979679488,0.3393963503837585,0.011617263310197334,0.06400759172737785,0.42179746300019005,0.8749746709186615,108864,1700,,,,,,,,,,
0.2265800753103763,0.4834418869018555,0.14805740311051768,0.20316743790096298,0.5372282008629481,1.020834631942597,0.3457286426424981,0.011097727489724126,0.06536283735325746,0.3996584424517096,0.8823602799153014,112064,1750,,,,,,,,,,
0.21908229514766198,0.47160299181938165,0.1438665681497287,0.1949670417336393,0.5450987297110258,1.0087055736802701,0.3399365714192391,0.011096598706374082,0.06306265767813457,0.41382802323438245,0.8779801285131582,115264,1800,,,,,,,,,,
0.23224931884954356,0.46500749647617334,0.1362558100015722,0.18537186729804708,0.5259278999569997,1.0063982539789302,0.33907312035560594,0.010610324187004423,0.0586306532438024,0.3996929844202014,0.8812971194634711,118464,1850,,,,,,,,,,
0.20853602219538567,0.4525125569105149,0.13103249821369634,0.17739021713522507,0.5198374343791209,0.9954744896610378,0.3317412394285203,0.010395650934277514,0.055906161730266614,0.39935696755392636,0.8749888394841067,121664,1900,,,,,,,,,,
0.20461513472597262,0.45559875071048733,0.1256028407812115,0.17339077727446156,0.5163432873078492,0.9900088778352618,0.34000076949596403,0.009866471718696328,0.05837291004802271,0.40106217830539365,0.8736471748233732,124864,1950,,,,,,,,,,
0.20661818168536,0.43271168351173417,0.12014627494944964,0.16916711453129235,0.49435013732578226,0.9901207310790477,0.32216106772422803,0.009854654567362866,0.05680882372181202,0.38471359642623365,0.8803676678909091,128064,2000,,,,,,,,,,
,,,,,,,,,,,,,0.508915901184082,0.13141110241413118,0.16929157341227813,0.48052281637986505,1.0383758137100616,0.3991609811782837,0.008635400515049697,0.06287549216957652,0.3741490576002333,0.9292833648229901
0.20786782384276495,0.43277793943882,0.11256657241605181,0.1542513853049661,0.5000029928885507,0.9849456526920849,0.3283578398823738,0.009109779783796783,0.05103305037684349,0.39485074826939504,0.8790080764657003,131264,2050,,,,,,,,,,
0.1924263525398795,0.4116175079345703,0.11065042164911183,0.15732068942342015,0.477735615854404,0.9684846265204005,0.31049969643354414,0.009354534314300996,0.05580363526355326,0.37761880902805967,0.8669706066982855,134464,2100,,,,,,,,,,
0.2123505193403097,0.4278577804565428,0.10543748310828302,0.14728430729783776,0.48708594408888495,0.977871204838157,0.33191577613353734,0.00903665954207463,0.05229829588928552,0.389853114011664,0.8827280359715233,137664,2150,,,,,,,,,,
0.18619325588086222,0.42144966959953306,0.10055030013431136,0.14601488407701207,0.48089035264820523,0.9662622485863457,0.3291432121396067,0.00886603474199119,0.05352457672823222,0.3879886948535097,0.8741045420055723,140864,2200,,,,,,,,,,
0.20801606234994796,0.419674093723297,0.09722649899064281,0.13944840490554322,0.4562125343493242,0.9648920318075258,0.3304850211739542,0.008241598083927512,0.05011775293069573,0.3662560726705906,0.876404836700828,144064,2250,,,,,,,,,,
0.2073624026638157,0.4117739468812941,0.09636854417150548,0.13300264822283486,0.4558996467471262,0.9592783752136861,0.32554675430059443,0.00862017397185244,0.04849755280415645,0.36886141722076116,0.8737323761137985,147264,2300,,,,,,,,,,
0.20823774642727855,0.41516038656234755,0.0915247881312281,0.13250934578269266,0.4547141253948213,0.9617618381023993,0.3326617079973221,0.008481509453761216,0.0495540678384714,0.37250254100268576,0.8799435153951798,150464,2350,,,,,,,,,,
0.20230924800445443,0.40343265533447265,0.08698558248819231,0.12474958899129701,0.43754895071349487,0.9487969967711903,0.32498127698898316,0.007783630261727467,0.04732854195808155,0.35852118877051603,0.8706095326430681,153664,2400,,,,,,,,,,
0.20018491251473014,0.40041624546051036,0.08202548825094672,0.12574397307834806,0.44276313816552276,0.9482639335793234,0.3246772980690003,0.007688317778571331,0.048761448348390156,0.3665023416338126,0.8728151628976991,156864,2450,,,,,,,,,,
0.1975804752151496,0.37807148158550247,0.08109207839096093,0.11751905147505864,0.4368711451374544,0.9415722433651722,0.30514430016279215,0.00768683333668518,0.04508054591952019,0.3638964389700244,0.8686732095933561,160064,2500,,,,,,,,,,
0.19964408838989417,0.3949382489919663,0.0781970403470736,0.11543034839461436,0.4382043653290177,0.9378582005883445,0.3246086716651916,0.007648297092536853,0.04540499387742402,0.36793257423369974,0.8673884045194695,163264,2550,,,,,,,,,,
0.18629056962401724,0.3919379538297654,0.07452452474194687,0.11374820304333126,0.4365285469976539,0.9477230741701554,0.32415386766195275,0.00698333040242361,0.045477512376028754,0.3691796640034219,0.8797552534384863,166464,2600,,,,,,,,,,
0.17609809932632467,0.38485280573368086,0.07297613937290871,0.11132748206249042,0.4214347139878556,0.9326805778511678,0.3196533590555192,0.007308049152436969,0.04600889898386964,0.3568134471087239,0.8675045631457078,169664,2650,,,,,,,,,,
0.1988646477005734,0.38552759289741517,0.06947282701730724,0.10465543294791146,0.4188829173437674,0.9298441355678214,0.3227725470066071,0.006859219675718374,0.042137928288138955,0.35697382784960324,0.8658679020757587,172864,2700,,,,,,,,,,
0.19440492112890412,0.3791207718849181,0.06756836857031479,0.10416355569318463,0.41749020542013526,0.9252484103093788,0.3184722155332564,0.0069753203785679115,0.04449786594785969,0.35652583497094764,0.8638521811770443,176064,2750,,,,,,,,,,
0.19108786019338372,0.36911097168922424,0.06527924197879471,0.10078764159068374,0.40487989461745305,0.9280098497483027,0.31031837105751026,0.006690421154334804,0.04202963006946276,0.34544539910944366,0.8696381294342771,179264,2800,,,,,,,,,,
0.19843324102531593,0.37491969406604775,0.06355054260365924,0.0992078767688591,0.4195470991712179,0.9220326099948273,0.31806281238794326,0.00647399348864831,0.04221272892908101,0.36298133323188925,0.865242517264725,182464,2850,,,,,,,,,,
0.1895617595814424,0.37271298736333847,0.060553800499711936,0.09611405535371992,0.40928296533974734,0.9227957506088702,0.3179521822929381,0.006528063166850056,0.041075024516661375,0.35406064784307195,0.8680997668557862,185664,2900,,,,,,,,,,
0.20933063655738404,0.3754567843675614,0.05970965364386466,0.09534941117590442,0.4076825351206044,0.9276009455640261,0.32186493128538135,0.006556983679481208,0.041342482066075686,0.35340282223462643,0.8747129485813039,188864,2950,,,,,,,,,,
0.1832383716467327,0.35975414037704473,0.0574813372926135,0.08938978406054467,0.4015503606821859,0.9210004029404552,0.30841702938079846,0.006146911728454734,0.037945084717374226,0.35097969839452225,0.8689537681687765,192064,3000,,,,,,,,,,
0.1872684858638482,0.36644457519054396,0.056816215431317735,0.08949504729526321,0.4035070092708925,0.91910014435649,0.31646248042583464,0.006415779445378578,0.03984502816326703,0.3534271645105697,0.8692977581918244,195264,3050,,,,,,,,,,
0.1811055814497903,0.3672903150320053,0.054395634700139577,0.08704822974765838,0.3946932994045347,0.9171777982606732,0.3185496297478677,0.00595203430450506,0.03830249226575245,0.3457681358818898,0.868338288773522,198464,3100,,,,,,,,,,
0.1869288597206044,0.35455623418092724,0.052085574028820185,0.08583303164322303,0.4007006844439687,0.9086355757952022,0.30759178429842,0.005840095111502789,0.03828562554472356,0.3536393201633359,0.8615946401195034,201664,3150,,,,,,,,,,
0.17783463333204869,0.35418436765670774,0.051521821630878706,0.08489989138811653,0.3912694203037949,0.9011500000499841,0.3084699469804767,0.005863447077115257,0.03858957485407121,0.34588463937961306,0.8556433089342208,204864,3200,,,,,,,,,,
0.18517633928265942,0.3531279897689818,0.05015401879931441,0.08653434980730618,0.3861734396951845,0.9057733259663476,0.3083954459428786,0.005598008374582577,0.041161763366691764,0.3416536213396217,0.8612921502938496,208064,3250,,,,,,,,,,
0.1783780001511048,0.3506463563442229,0.04891879949483531,0.07986577237116685,0.38484987594196346,0.9037885636818112,0.30719191759824743,0.005610273015771226,0.03605685404271315,0.3413942148054024,0.8605565753154484,211264,3300,,,,,,,,,,
0.19604974657093827,0.366243348121643,0.047845115430952684,0.0779956545594016,0.3911417697031959,0.9100588085729614,0.32404949784278875,0.005600918046332865,0.035741365128702664,0.3489887271241914,0.8679275874813447,214464,3350,,,,,,,,,,
0.18208753810082454,0.35167456746101367,0.04654265937819589,0.07676412037281842,0.38807286776834515,0.9064497088955846,0.31022124379873267,0.005280658001235379,0.03548279865812836,0.3465154242436052,0.8647362761506725,217664,3400,,,,,,,,,,
0.1859590342446139,0.3498742127418519,0.04573535590858783,0.07558222565573024,0.3768805026383175,0.9003438829420239,0.3096393769979476,0.0054985609422235,0.03552901574755016,0.3363056675032272,0.8602594744997453,220864,3450,,,,,,,,,,
0.18100762805900927,0.3407229059934616,0.044198263579664304,0.07574496777396252,0.37293308037469974,0.9024324900249838,0.301320654153824,0.00512625126023905,0.036457254341428956,0.333183029169362,0.8629074084390062,224064,3500,,,,,,,,,,
0.18424333097719364,0.3516083651781082,0.043952301996159036,0.07467141076579774,0.3772774423239754,0.9013128625757904,0.31325710475444796,0.005482754910637736,0.03702311058903205,0.3385550942108963,0.8627887176142794,227264,3550,,,,,,,,,,
0.18014403719722316,0.3395431596040726,0.04300279773854447,0.0705663196796786,0.37999425874494486,0.8966072012569002,0.30198268443346016,0.005142665891758816,0.03299027907611799,0.3424711932990742,0.8593396929724859,230464,3600,,,,,,,,,,
0.17730834970437412,0.35093791067600244,0.0419997818558952,0.07008226001352973,0.3791351188096274,0.8973134357284239,0.31428340405225735,0.005169696772823879,0.033654852045530696,0.34286683841534044,0.8602429978945404,233664,3650,,,,,,,,,,
0.16729827670783665,0.338446943163872,0.040876257340507115,0.06843244953614837,0.3607805231836575,0.8898487214514988,0.302453202009201,0.005019230044136044,0.032929855665600985,0.3240873015196521,0.8539387854869365,236864,3700,,,,,,,,,,
0.1759680623779382,0.3510689324140549,0.03990110246653916,0.07070221730473777,0.36599564690383857,0.8902304327416567,0.3159734565019609,0.004835613232446013,0.03554523173117451,0.3304241287118913,0.8556209892569895,240064,3750,,,,,,,,,,
0.1817029052589174,0.342531732916832,0.03860579981289302,0.06918607704268635,0.3777969190205632,0.8869862341116451,0.3080585119128228,0.004483602878128571,0.03510577904452235,0.3432697709722853,0.8518186437216406,243264,3800,,,,,,,,,,
0.1781841045920696,0.33942920535802856,0.038965566966820686,0.06734533994382082,0.36476724728904764,0.889991314192513,0.3053009894490242,0.004880457953549918,0.03318267062279324,0.3305825620082444,0.8559104301896515,246464,3850,,,,,,,,,,
0.1760325620715573,0.34241503596305856,0.03752808055092756,0.06630983151793103,0.35962208709910054,0.8922590970257179,0.3092665612697605,0.004775204710518078,0.03303640261850552,0.3262227269876199,0.859103013593473,249664,3900,,,,,,,,,,
0.18397946060326092,0.3352374431490899,0.037635605568378167,0.06257175795318944,0.3640600190799034,0.8847243849666667,0.30259256511926635,0.004860554538131355,0.030141428240256386,0.33161116001385266,0.8518109544548644,252864,3950,,,,,,,,,,
0.17005030572179194,0.3431701844930648,0.03705134071827072,0.06535017761181146,0.3493645294874158,0.8820346072927591,0.3111235970258712,0.00477097264040903,0.03299648961590894,0.31719983650987,0.8505922768347992,256064,4000,,,,,,,,,,
,,,,,,,,,,,,,0.2795345187187195,0.03290874159170522,0.0716284653171897,0.41064428538084025,0.8616943359375,0.24744123220443726,0.004488418305603167,0.03777200767459968,0.3763532506095038,0.8301193118095397
0.1747167676521361,0.33259977638721466,0.03625287770940531,0.06311454884426078,0.3627333526420904,0.8849343898823459,0.30105568915605546,0.004508244629984883,0.031644109743418254,0.33131333984516603,0.8533942605581875,259264,4050,,,,,,,,,,
0.17231229109301063,0.3427021217346191,0.035497173714109646,0.06409107178498984,0.36512232981404363,0.8850445653870694,0.31164587199687954,0.00450412296318697,0.032961961489158545,0.33398421634184666,0.85408218882978,262464,4100,,,,,,,,,,
0.1835860660744701,0.3378115594387056,0.03473461935911279,0.06286969129113865,0.3574532860175084,0.8755586452211825,0.30741725444793705,0.004527932452712383,0.03224792985355083,0.32703495343601363,0.845225083183403,265664,4150,,,,,,,,,,
0.1702305777338362,0.3395809751749039,0.034508458579683356,0.061547942279559634,0.34500355509094155,0.8852483821323771,0.30973967850208284,0.0044151556708998925,0.03177044098445499,0.3154102699977832,0.8553293186856599,268864,4200,,,,,,,,,,
0.18401761667895689,0.3352756980061531,0.034256917527193384,0.06455584845627348,0.35719397568783107,0.8784832579131797,0.3056920492649078,0.00443830901473,0.035124307146389165,0.3274553502900257,0.8491224356599752,272064,4250,,,,,,,,,,
0.1699026859741729,0.32341871291398977,0.03339374589109432,0.061543807917318824,0.3404898732823113,0.885787774371554,0.2942042765021324,0.004259795654170419,0.03218597339000549,0.3115073537686538,0.8564166622046309,275264,4300,,,,,,,,,,
0.16363144868601112,0.32629486709833144,0.03215994323409497,0.06049046265591589,0.35036887048465243,0.8802582681028536,0.29773603618144995,0.0041080302860625785,0.03189022435525426,0.3214851688478406,0.8515256672269766,278464,4350,,,,,,,,,,
0.1682789510263231,0.3295833030343056,0.032554078962006225,0.05910103674491688,0.34103568581624233,0.8725862913571376,0.301217996776104,0.004280168918402384,0.030736997308830852,0.31259483960142836,0.8442042531574716,281664,4400,,,,,,,,,,
0.17557966820329396,0.3181104788184166,0.03179375228704875,0.05798805790915812,0.339934240076966,0.8699606072995688,0.2905129832029343,0.004173225681734048,0.030556205175111976,0.31257921967797647,0.8419546124529006,284864,4450,,,,,,,,,,
0.19026358693154152,0.3265528702735901,0.03161831377452147,0.05824547412057111,0.3459052224233849,0.8714075048116408,0.29907894968986515,0.004285839456018985,0.030402962442209146,0.31842096653089513,0.8441618802481649,288064,4500,,,,,,,,,,
0.1707306467039124,0.32257050424814226,0.031025075561669793,0.05593909797508549,0.34013463768234353,0.8739409271935786,0.2957257020473479,0.003953013046403119,0.029218490625214852,0.3131448089975639,0.8473390784852185,291264,4550,,,,,,,,,,
0.1708511615725933,0.32201186567544965,0.030468553058447426,0.05673227883627324,0.3385220729831923,0.870749459023197,0.29538745909929287,0.004047413575468706,0.03017507916639083,0.3120620647258819,0.8436929166391203,294464,4600,,,,,,,,,,
0.17756947811286222,0.31589308828115464,0.03030003154507054,0.055724589039429374,0.33802294475080996,0.8664507831123202,0.289584336578846,0.0039971377422961495,0.02937472572640783,0.3115911632754442,0.8403195978712964,297664,4650,,,,,,,,,,
0.16425397578631082,0.3213061368465425,0.0309095754375998,0.05516103705734885,0.34686900999214726,0.8695143211861049,0.29530651509761807,0.004209102299093688,0.02921848821420404,0.321141064288551,0.8438892321547077,300864,4700,,,,,,,,,,
0.1718284835436258,0.3201170194149017,0.029552006177631797,0.05478823967640567,0.34233697362467563,0.8659992399066685,0.29439554959535613,0.004022744850573649,0.02936646479554132,0.3164052325829072,0.8399765852838758,304064,4750,,,,,,,,,,
0.17561489662826096,0.3223868322372436,0.028962371165559605,0.05510027966990122,0.3387914146383235,0.8649303139223435,0.2972312223911285,0.0038232419841539625,0.02983271860796708,0.3140002298670842,0.8394932892736273,307264,4800,,,,,,,,,,
0.17429209274632265,0.31789518952369694,0.02869156275231107,0.053303375615937364,0.33911054815173514,0.8723801288114148,0.2928824210166931,0.003993087229229365,0.028054441551618407,0.31409069118426963,0.8473058604241049,310464,4850,,,,,,,,,,
0.15672829209106148,0.31599603831768047,0.02872726600500021,0.05321806580933714,0.33707879301886867,0.865881847129436,0.29145418614149093,0.0038714161357965415,0.028835943196360955,0.3126162868578857,0.8414093038489353,313664,4900,,,,,,,,,,
0.16495922222631704,0.3212584221363067,0.02819610527745382,0.051965778645796684,0.3442479615865892,0.8626197429202396,0.2966979494690895,0.0036385498785524253,0.027548187293631926,0.319718221227725,0.837877383561334,316864,4950,,,,,,,,,,
0.17130054418255292,0.32426077872514725,0.02798373889123656,0.053936293107430734,0.35132679337349215,0.8648173484667507,0.29982893526554105,0.0037272414097668937,0.029452896932694386,0.3267611506469702,0.8403843772352755,320064,5000,,,,,,,,,,
0.18075583802635586,0.3165993586182596,0.027119600070602847,0.0533554096030233,0.324085499738985,0.8659750046511935,0.29268672972917553,0.0035568698583643503,0.028828437750015656,0.3002150962047028,0.8423021260957078,323264,5050,,,,,,,,,,
0.1661875298201836,0.32130356341600436,0.027496971204122374,0.052038066930723846,0.3256741792520712,0.8612085695031776,0.2973696413636209,0.003617245447969277,0.027929283675034847,0.30188865851521207,0.8372500891595585,326464,5100,,,,,,,,,,
0.16270238697251616,0.31349004775285727,0.026618928536960625,0.0497941894214189,0.3208568513885064,0.8555176008932333,0.2901389795541763,0.003505577526244948,0.02680434284063001,0.29732230700065515,0.831746723081753,329664,5150,,,,,,,,,,
0.16522418240377792,0.3123513358831406,0.02644159567102735,0.050195195685608936,0.3359596383587394,0.8530109961498148,0.2892335334420203,0.0034295632074809643,0.027014799859634744,0.31277404773799466,0.8299107827550306,332864,5200,,,,,,,,,,
0.1642501923081657,0.3158687216043473,0.027038140518707933,0.05191740493635655,0.3246581822991099,0.8593689595745002,0.2927081394195556,0.003657320936057721,0.028806097390609495,0.3012948308198785,0.8365681002268922,336064,5250,,,,,,,,,,
0.1546634606792327,0.3135139808058739,0.02705483392278611,0.051078684305329254,0.33034853635540407,0.8542164036344374,0.2905455577373504,0.003546989786029191,0.02829856655433588,0.3073538595917217,0.8316075888384268,339264,5300,,,,,,,,,,
0.16595177005675002,0.31551070898771283,0.026360260021275877,0.04986324862675001,0.31628169097172737,0.8532164088411482,0.2928106278181076,0.0035009460073958144,0.027110533346451523,0.2938187711943805,0.8304872454603989,342464,5350,,,,,,,,,,
0.16935501640319134,0.3132811245322227,0.02598653137192519,0.05045814770194528,0.32521419423093856,0.85345624018942,0.29070525169372563,0.003503638865804184,0.028000504140062235,0.3024526975803979,0.8308576039194023,345664,5400,,,,,,,,,,
0.16190294450415096,0.31208692014217376,0.02551585736594752,0.049162419764140625,0.3245546063550084,0.848222003775354,0.2896251460909845,0.0032471059624120872,0.02656742872737722,0.3021915857881061,0.8256056931818505,348864,5450,,,,,,,,,,
0.17127848776275048,0.3125271013379097,0.026202181670768515,0.04920263245881206,0.32269516005907417,0.8478458431081394,0.2901882803440093,0.003532436920275624,0.027017468824558903,0.3006423819303218,0.8254030293863808,352064,5500,,,,,,,,,,
0.16243511444966063,0.3157015556097029,0.02537055084266553,0.048554097048260934,0.31775408180860465,0.8610985569159185,0.29380871355533594,0.0034486129629863263,0.026575847506297375,0.296043457981849,0.8391526551318894,355264,5550,,,,,,,,,,
0.18427723428520942,0.3192291828989983,0.025265011881642468,0.048311439186409344,0.33094407506382173,0.8418223269675907,0.29736620426177973,0.003444604589106618,0.02625410653517132,0.3091510434513815,0.8200394555427246,358464,5600,,,,,,,,,,
0.16257415493967414,0.30396174192428593,0.025191065070178372,0.04994539611394075,0.3266317943445492,0.8393237322761162,0.28207107812166216,0.003434234506056918,0.027674272885400808,0.3048577105662468,0.8175510809498437,361664,5650,,,,,,,,,,
0.17490705372779178,0.31761971890926366,0.025052443444824254,0.04874999039406021,0.31439129471706295,0.850492195059092,0.29585086047649384,0.0032293199412178905,0.027027098528696242,0.29244067891557934,0.8288799454143267,364864,5700,,,,,,,,,,
0.16372388233724108,0.3174833223223687,0.025099144720500215,0.0480244512119415,0.3104794891923666,0.8465154069399238,0.29593023598194135,0.0033473507373264306,0.026673301908886102,0.2888026357581838,0.8250718508559556,368064,5750,,,,,,,,,,
0.15882170719885944,0.3085226768255233,0.024665661302359757,0.04772683695472521,0.31194492557050796,0.8447970423736776,0.28698495775461197,0.0032266268548644113,0.026150610967019653,0.2902499223906026,0.8233553104766534,371264,5800,,,,,,,,,,
